"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1>","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCAu2gAwIBAgIQS6hSk/eaL6JzBkuoBI110DANBgkqhkiG9w0BAQsFADBPMQswCQYDVQQGEwJVUzEpMCcGA1UEChMgSW50ZXJuZXQgU2VjdXJpdHkgUmVzZWFyY2ggR3JvdXAxFTATBgNVBAMTDElTUkcgUm9vdCBYMTAeFw0yNDAzMTMwMDAwMDBaFw0yNzAzMTIyMzU5NTlaMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPV+XmxFQS7bRH/sknWHZGUCiMHT6I3wWd1bUYKb3dtVq/+vbOo76vACFLYlpaPAEvxVgD9on/jhFD68G14BQHlo9vH9fnuoE5CXVlt8KvGFs3Jijno/QHK20a/6tYvJWuQP/py1fEtVt/eA0YYbwX51TGu0mRzW4Y0YCF7qZlNrx06rxQTOr8IfM4FpOUurDTazgGzRYSespSdcitdrLCnF2YRVxvYXvGLe48E1KGAdlX5jgc3421H5KRmudKHMxFqHJV8LDmowfs/acbZp4/SItxhHFYyTr6717yW0QrPHTnj7JHwQdqzZq3DZb3EoEmUVQK7GH29/Xi8orIlQ2NAgMBAAGjgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBS7vMNHpeS8qcbDpHIMEI2iNeHI6DAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAkrHnQTfreZ2B5s3iJeE6IOmQRJWjgVzPw139vaBw1bGWKCIL0vIozwzn1OZDjCQiHcFCktEJr59L9MhwTyAWsVrdAfYf+B9haxQnsHKNY67u4s5Lzzfdu6PUzeetUK29v+PsPmI2cJkxp+iN3epi4hKu9ZzUPSwMqtCceb7qPVxEbpYxY1p91n5PJKBLBX9eb9LU6l8zSxPWV7bK3lG4XaMJgnT9x3ies7msFtpKK5bDtotij/l0GaKeA97pb5uwD9KgWvaFXMIEt8jVTjLEvwRdvCn294GPDF08U8lAkIv7tghluaQh1QnlE4SEN4LOECj8dsIGJXpGUk3aU3KkJz9icKy+aUgA+2cP21uh6NcDIS3XyfaZQjmDQ993ChII8SXWupQZVBiIpcWO4RqZk3lr7Bz5MUCwzDIA359e57SSq5CCkY0N4B6Vulk7LktfwrdGNVI5BsC9qqxSwSKgRJeZ9wygIaehbHFHFhcBaMDKpiZlBHyzrsnnlFXCb5s8HKn5LsUgGvB24L7sGNZP2CX7dhHov+YhD+jozLW2p9W4959Bz2EiRmqDtmiXLnzqTpXbI+suyCsohKRg6Un0RC47+cpiVwHiXZAW+cn8eiNIjqbVgXLxKPpdzvvtTnOPlC7SQZSYmdunr3Bf9b77AiC/ZidstK36dRILKz7OA54=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","9D7C3F1AA6AD2B2EC0D5CF1E246F8D9AE6CBC9FD0755AD37BB974B1F2FB603F3","",""
"intermediate_cert_notBefore <#1>","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","R10 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","301 Moved Permanently ('/')","",""
"HTTP_clock_skew","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","1738489036","",""
"HSTS","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","LOW","not offered","",""
"HPKP","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","Apache","",""
"banner_application","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","No application banner found","",""
"cookie_count","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","MEDIUM","--","",""
"banner_reverseproxy","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","via: 1.1 alproxy","","CWE-200"
"heartbleed","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","supported","","CWE-310"
"secure_client_renego","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=9A263E2C6DD03378F791323EA4F0B7AE2FE178FC888BBA2EB2C1FA40EB9408E0","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","ellesfontlaculture.beta.gouv.fr/185.31.40.13","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
