"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","selexpert.anje-justice.fr/93.187.45.150","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","selexpert.anje-justice.fr/93.187.45.150","443","INFO","not present","",""
"cert_crlDistributionPoints","selexpert.anje-justice.fr/93.187.45.150","443","INFO","http://r13.c.lencr.org/39.crl","",""
"cert_ocspURL","selexpert.anje-justice.fr/93.187.45.150","443","INFO","--","",""
"OCSP_stapling","selexpert.anje-justice.fr/93.187.45.150","443","INFO","not offered","",""
"cert_mustStapleExtension","selexpert.anje-justice.fr/93.187.45.150","443","INFO","--","",""
"DNS_CAArecord","selexpert.anje-justice.fr/93.187.45.150","443","LOW","--","",""
"certificate_transparency","selexpert.anje-justice.fr/93.187.45.150","443","OK","yes (certificate extension)","",""
"certs_countServer","selexpert.anje-justice.fr/93.187.45.150","443","INFO","2","",""
"certs_list_ordering_problem","selexpert.anje-justice.fr/93.187.45.150","443","INFO","no","",""
"cert_caIssuers","selexpert.anje-justice.fr/93.187.45.150","443","INFO","R13 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","selexpert.anje-justice.fr/93.187.45.150","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCAu2gAwIBAgIQWgDyEtjUtIDzkkFX6imDBTANBgkqhkiG9w0BAQsFADBPMQswCQYDVQQGEwJVUzEpMCcGA1UEChMgSW50ZXJuZXQgU2VjdXJpdHkgUmVzZWFyY2ggR3JvdXAxFTATBgNVBAMTDElTUkcgUm9vdCBYMTAeFw0yNDAzMTMwMDAwMDBaFw0yNzAzMTIyMzU5NTlaMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQClZ3CN0FaBZBUXYc25BtStGZCMJlA3mBZjklTb2cyEBZPs0+wIG6BgUUNIfSvHSJaetC3ancgnO1ehn6vw1g7UDjDKb5ux0daknTI+WE41b0VYaHEX/D7YXYKgL7JRbLAaXbhZzjVlyIuhrxA3/+OcXcJJFzT/jCuLjfC8cSyTDB0FxLrHzarJXnzRyQH3nAP2/Apd9Np75tt2QnDr9E0i2gB3b9bJXxf92nUupVcM9upctuBzpWjPoXTidYJ+EJ/B9aLrAek4sQpEzNPCifVJNYIKNLMc6YjCR06CDgo28EdPivEpBHXazeGaXP9enZiVuppD0EqiFwUBBDDTMrOPAgMBAAGjgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBTnq58PLDOgU9NeT3jIsoQOO9aSMzAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAUTdYUqEimzW7TbrOypLqCfL7VOwYf/Q79OH5cHLCZeggfQhDconlk7Kgh8b0vi+/XuWu7CN8n/UPeg1vo3G+taXirrytthQinAHGwc/UdbOygJa9zuBcVyqoH3CXTXDInT+8a+c3aEVMJ2St+pSn4ed+WkDp8ijsijvEyFwE47hulW0Ltzjg9fOV5Pmrg/zxWbRuL+k0DBDHEJennCsAen7c35Pmx7jpmJ/HtgRhcnz0yjSBvyIw6L1QIupkCv2SBODT/xDD3gfQQyKv6roV4G2EhfEyAsWpmojxjCUCGiyg97FvDtm/NK2LSc9lybKxB73I2+P2G3CaWpvvpAiHCVu30jW8GCxKdfhsXtnIy2imskQqVZ2m0Pmxobb28Tucr7xBK7CtwvPrb79os7u2XP3O5f9b/H66GNyRrglRXlrYjI1oGYL/f4I1n/Sgusda6WvA6C190kxjU15Y12mHU4+BxyR9cx2hhGS9fAjMZKJss28qxvz6Axu4CaDmRNZpK/pQrXF17yXCXkmEWgvSOEZy6Z9pcbLIVEGckV/iVeq0AOo2pkg9p4QRIy0tK2diRENLSF2KysFwbY6B26BFeFs3v1sYVRhFW9nLkOrQVporCS0KyZmfwVD89qSTlnctLcZnIavjKsKUu1nA1iU0yYMdYepKR7lWbnwhdx3ewok=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","selexpert.anje-justice.fr/93.187.45.150","443","INFO","D3B128216A843F8EF1321501F5DF52A5DF52939EE2C19297712CD3DE4D419354","",""
"intermediate_cert_notBefore <#1>","selexpert.anje-justice.fr/93.187.45.150","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","selexpert.anje-justice.fr/93.187.45.150","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","selexpert.anje-justice.fr/93.187.45.150","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","selexpert.anje-justice.fr/93.187.45.150","443","INFO","R13 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","selexpert.anje-justice.fr/93.187.45.150","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","selexpert.anje-justice.fr/93.187.45.150","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","selexpert.anje-justice.fr/93.187.45.150","443","INFO","0 seconds from localtime","",""
